1124335,'',
0342492,'Svend and Bjarne work for a butcher in a small Danish town. Fed up with their boss' arrogance, they decide to start their own butcher shop. After dismal beginnings, an unfortunate accident happens which coincides with a large order of meat. One hasty decision leads to another and soon the business thrives. In the meantime, Bjarne has to deal with his twin brother who has been in coma for years following a gruesome car accident.              ',
0149723,'When an African dictator jails her husband, Shandurai goes into exile in Italy, studying medicine and keeping house for Mr. Kinsky, an eccentric English pianist and composer. She lives in one room of his Roman palazzo. He besieges her with flowers, gifts, and music, declaring passionately that he loves her, would go to Africa with her, would do anything for her. "What do you know of Africa?," she asks, then, in anguish, shouts, "Get my husband out of jail!" The rest of the film plays out the implications of this scene and leaves Shandurai with a choice.              ',
0751538,'Xena is asked to come to the far kingdom of Chin to kill a person. She decides to do it, although Gabrielle doesn't understand why Xena is going to give up the last years she has dedicated to the Greater Good and become a murderer again. While they're travelling, Xena tells Gabrielle a story of her past which would explain what she is going to do.              ',
0063818,'Mabel Kingsley arrives at a western town to clear her missing father of the charge that he stole a shipment of government gold. A frontiersman known as "Shatterhand" agrees to guide her in a search for the gold and for major Kingsley. They are joined by an army lieutenant, an amateur botanist, and an Apache chief named Winnetou. Despite troubles caused by pursuing bandits and by Winnetou's enemy, a Sioux chief, Mabel's party eventually reaches the "Valley of Death" which holds the answers to the mystery of the missing gold.              ',
0054357,'A family in route to New Guinea is shipwrecked on a deserted tropical island. They are forced to remain on the island because of the damage to the ship and the pirates that are roaming the islands. They create a home on the island (centering around a huge tree house) and explore the island and its wildlife. Plenty of adventure ensues as the family deals with issues of survival and pirates, and the brothers must learn how to live on the island with an uncertain future.              ',
0163978,'Garland's novel centers on a young nicotine-addicted traveler named Richard, an avid pop-culture buff with a particular love for video games and Vietnam War movies. While at a hotel in Bangkok, he finds a map left by his strange, whacked-out neighbor, who just committed suicide. The map supposedly leads to a legendary island paradise where some other wayward souls have settled.              ',
0296712,'The obstacles facing 12 years-old Ida, Sebastian and Jonas' perilous mission are many: A bank vault 30 meters above ground to open, secret combinations to crack, vicious guard dogs to wrestle, watchmen to distract and a bank manager to fool. Not to mention surviving a hair-raising go-cart race through narrow city streets with a hoard of cops chasing you. Equipped with state of the art climbing gear, a few borrowed go-carts and a couple of wild, throbbing hearts set on winning Ida's love, the trio plan the most audacious bank heist in the history of Denmark: To steal 1.5 million DKK from CCT Bank Europe's new headquarters - by breaking into the world's most secure bank vault.              ',
0060036,'Scientists Tony Newman and Doug Phillips are the young heads of Project Tic-Toc, a multi-billion dollar government installation buried beneath the desert. They have invented a Time Tunnel, which will allow people to visit anywhere in time and space. While testing the tunnel for an impatient senator, Newman and Phillips became trapped in time, and each week coincidentally found themselves at the site of an important historical event, be it the Siege of Troy, the sinking of the Titanic or an assassination attempt on President Lincoln. Sometimes they traveled into the future, and battled alien invaders. Ann MacGregor, Gen. Kirk and Dr. Swain are the scientists trying to fix the malfunctioning Time Tunnel and bring Doug and Tony back to the present (1968).              ',
0298931,'The Tanamatsuri family races home from their daily activities to honor Grandma Tanamatsuri on her birthday. Unfortunately for them, the road home is plagued with mini-games full of terrorists, aliens, giant stray globes, and a monstrous teddy bear.              ',
0083783,'A parody of anthropology, linguistics, and cultural imperialism. The film follows an unlikely team of linguists into the wilds of an ersatz Patagonia to study the last speakers of a dying language. That language apparently consists of a single word, which therefore means everything.              ',
1160018,'Drunken ex-sheriff Preston Biggs gets a ticket out of the jail-house and a fistful of cash to escort three half-crazed rejected mail-order brides to the nearest train back east. Along the way he teams up with a spunky, crooked lady gambler who wants to go straight and is running from her villainous husband Lance Henrickson.              ',
0114814,'Following a truck hijack in New York, five conmen are arrested and brought together for questioning. As none of them are guilty, they plan a revenge operation against the police. The operation goes well, but then the influence of a legendary mastermind criminal called Keyser Söze is felt. It becomes clear that each one of them has wronged Söze at some point and must pay back now. The payback job leaves 27 men dead in a boat explosion, but the real question arises now: Who actually is Keyser Söze?              ',
0064728,'Things start to go wrong for a group of criminals after they kidnap a young heiress and hold her for ransom at a beach house in France. Fighting among the co-conspirators boils over shortly after the ransom is picked up, leading to a violent end for most.              ',
2365354,'',
0800225,'Mates emerge from latency into their sexual identities. Will and Leung are pals, searching the woods of Hampstead Heath for botanical material Leung needs for a school class. Along the way, they engage in horseplay, and Will disclosed that his girlfriend recently fellated him. As they walk on, they keep coming back to the subject of oral sex. Is it curiosity and braggadocio, or are they flirting with each other? Leung crosses a line and declares himself: how will Will react?              ',
0189582,'',
0105764,'Cameramen and women discuss the craft and art of cinematography and of the "DP" (the director of photography), illustrating their points with clips from 100 films, from Birth of a Nation to Do the Right Thing. Themes: the DP tells people where to look; changes in movies (the arrival of sound, color, and wide screens) required creative responses from DPs; and, these artisans constantly invent new equipment and try new things, with wonderful results. The narration takes us through the identifiable studio styles of the 30s, the emergence of noir, the New York look, and the impact of Europeans. Citizen Kane, The Conformist, and Gordon Willis get special attention.              ',
2925880,'When Jules meets Lowell, the man of her dreams, during a whirlwind romance and decides to get married, her friends start to examine their own love lives. Meanwhile, to prove to Will that she isn't picky and shallow, Kate lets him set her up on a blind date.              ',
0438584,''Why Germany?' explores the breakdown of a friendship between two women. Carried out across multiple times and places, the film weaves a complex and often surreal portrait of a widening emotional rift. At the apex of their intense verbal struggle, a chilling act of physical violence occurs, ultimately pushing the friendship past the breaking point, and resulting in a shocking end for one of the friends.              ',
4457786,'The Snob reviews an entry into Fulci's "dead trilogy." This delightful little chiller features a haunted house by a cemetery, a disappearing little girl, an invisible killer on the loose, and the new bane of the Snob's existence: Bob.        ',
4881098,'',
0302327,'The year is 1998 and the place is Raccoon City, a small, reserved town in the American Midwest. In the heavily forested surroundings of this peaceful town a series of bizarre murders have been reported to have occurred, with both increasing ferocity and rate of occurrence. When a surviving pair of hikers were discovered at the outskirts of the city and laid claims of a dozen or so attackers who feasted upon their live victims, Raccoon City's police department decide to send in the Alpha Group from their resident specialists, STARS (Special Tactics and Rescue Squad). Alpha Squad set off into the Forest by helicopter, only to lose contact with base ten minutes into their flight. Beta Squad, consisting of Marksman Chris Redfield, Escape Specialist Jill Valentine, Weapons Specialist Barry Burton and Team Leader Albert Wesker amongst others, were subsequently dispatched to investigate their colleagues' disappearance. Ten minutes into their own flight the serious malfunction on the helicopter occurs and with little time to gather their senses the machine plunges violently to the Forest floor. Bruised and dazed, the surviving members of the crash stagger from the wreck, only to be savagely attacked by horrendously disfigured dogs, wreaking of blood and death. They scatter and run for their lives, discovering dismembered limbs of their Alpha Squad colleagues as they flee, until, one by one, they stumble upon a mysterious mansion with a looming entrance and invitingly strong looking doors. Jill, Chris, Barry and Wesker arrive one after another, before realising that none of their other team mates are likely to be following. They gather their thoughts in the grand front hall of the mammoth abode, deciding upon their escape plan, whilst simultaneously trying to get to grips with their horrendous situation. Wesker, team leader, takes charge, laying out how best to start the exploration of the building. They part ways, utterly unaware of the pure, unadulterated horror of what lies ahead. Horrific experiments, a ground breaking virus, mutated creatures and the walking dead are unknowingly the beginning what will result in a lifetime pursuit of answers and the evil that lies behind them.              ',
1478620,'After years of being mistreated by Frank during the holiday season when he buys gifts for himself, Dennis and Dee decide to teach him a lesson by contacting his old business partner, Eugene, for help to make the mean-spirited and nihilist Frank see the Christmas spirit of giving, rather than taking. Meanwhile, Mac and Charlie reflect on their childhood Christmases, and realize that they were not as joyous and wonderful as they remembered from Mac remembering being taught how to break into peoples houses to steal their Christmas presents by his career-criminal parents, and Charlie who remembers his single, boozed-out, coked-up mother inviting a slew of "Santas"/clients over at her house.              ',
0095598,'A debauched nobleman offers himself to a beautiful woman, but she is repelled by his advances. He dons a mask and tries again, and this time is more successful. But the mask cannot conceal the evil in his soul.              ',
1623877,'',
0109015,'During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.              ',
0302691,'King Lear, old and tired, divides his kingdom among his daughters, giving great importance to their protestations of love for him. When Cordelia, youngest and most honest, refuses to idly flatter the old man in return for favor, he banishes her and turns for support to his remaining daughters. But Goneril and Regan have no love for him and instead plot to take all his power from him. In a parallel, Lear's loyal courtier Gloucester favors his illegitimate son Edmund after being told lies about his faithful son Edgar. Madness and tragedy befall both ill-starred fathers.              ',
4307864,'Chaz decides to spy on his older brother's constant texting.        ',
0080031,'A renowned former army scout is hired by ranchers to hunt down rustlers but finds himself on trial for the murder of a boy when he carries out his job too well. Tom Horn finds that the simple skills he knows are of no help in dealing with the ambitions of ranchers and corrupt officials as progress marches over him and the old west.              ',
0645998,'Rikki and Martin convince Sydney to leave Melrose and come live with them at their desert retreat which turns out to be a polygamous religious cult. When Sydney decides to leave, they lock her up against her will. Meanwhile, Michael convinces Amanda, after another diagnosis, that she has Hodgkin's disease (lymph cancer). Amanda wants to keep her condition a secret and ignores Michael's request that she reduce her workload. Detective Jonathan Rawlings, a gay cop, questions Matt about his beating and when Matt tells him of his suspicions about Kimberly, Rawlings shows his true colors when he physically threatens her.              ',
1661803,'',
0098241,'A few friends builds a sailing boat together. They plan trips and during the completion of the boat marriages crumble, new relations blossom and the boat burns. They rebuild it and the families involved continue to rock on the stormy sea of emotion.              ',
0065481,'A psychological gangster film based on fact. Machine gun totin' Ma Barker lead her family gang (her sons) on a crime spree in the Depression era. Her loyal brood have every perversion imaginable. The sadistic Herman sleeps with his Ma. When Fred Barker is released from prison, he brings home his cell mate/lover Kevin Dirkman, who also sleeps with Ma, much to Fred's chagrin. Lloyd Barker is a spaced-out drug addict who sniffs glue if nothing better is around. Ma kidnaps happy-go-lucky millionaire Sam Adams Pendlebury and holds him for ransom. Arthur Barker - Ma's wallflower son - and Herman's hooker lady friend Mona Gibson also figure in the story. The bloody finale is virtually choreographed and a visual stunner. Filmed in the Ozarks.              ',
4027798,'After all their food was wiped out in the middle of the night, Warren, Sterling, Adam, and Mikey take a trip to the supermarket to stock up on groceries.        ',
0077975,'Faber College has one frat house so disreputable it will take anyone. It has a second one full of white, anglo-saxon, rich young men who are so sanctimonious no one can stand them except Dean Wormer. The dean enlists the help of the second frat to get the boys of Delta House off campus. The dean's plan comes into play just before the homecoming parade to end all parades for all time.              ',
0106062,'Steven Matrix is one of the underworld's foremost hitmen until his luck runs out, and someone puts a contract out on him. Shot in the forehead by a .22 pistol, Matrix "dies" and finds himself in "The City In Between", where he is shown the faces of all the men and women he's murdered and a sea of fire. He's informed that he will be given a second chance. He must earn a reprieve from Hell by helping others. He then wakes up in the hospital, after an apparent "near death" experience. In each episode, Matrix meets a new "guide" from the world beyond, and is given a new assignment, much in the manner of an unwilling guardian angel. Usually his guides give him little or no useful information about the job to come, and his methods of handling the cases are sometimes as brutal as the rules of his old profession, but he gets the job done.              ',
0102860,'After a young woman is attacked in the elevator she meets her neighbours (two brothers) for the first time. One of the brothers has a secret, the other has a crush on her. Her analyst tries to help her over the attack, but when she is invited to a mysterious apartment things get worse and worse.              ',
0027125,'Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace.              ',
0104774,'Mario and Ana, in voluntary exile from Buenos Aires, live in a remote Argentine valley with their 12-year-old son Ernesto. Mario runs a school and a wool cooperative; Ana, a doctor, heads a clinic with Nelda, a progressive nun. Into this idealistic family comes Hans, a jaded Spanish geological engineer -- surveying the land for the local patron, to see if it can be dammed for hydro-electric power, which would drive the peasants from the land into the cities.              ',
3006802,'Follows the story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When she is forced to marry Jamie Fraser, a chivalrous and romantic young Scottish warrior, a passionate relationship is ignited that tears Claire's heart between two vastly different men in two irreconcilable lives.              ',
0086551,'Claude Massoulier is murdered while hunting at the same place than Julien Vercel, an estate agent that knew him and whose fingerprints are found on Massoulier's car. As the police discovers that Marie-Christine Vercel, Julien's wife, was Massoulier's mistress, Julien is very suspected. But his secretary, Barbara Becker, while not quite convinced he is innocent, defends him and leads her private investigations...              ',
0118661,'British Ministry agent John Steed, under direction from "Mother", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.              ',
5336452,'Blackcatloner comes down with a case of movie madness and this week, he reads an old article from his local newspaper that talks about movie suggestions to fit the mood of every boy and girl. Plus he also reviews one of the greatest revenge movies ever made, counts down his top 10 favorite movies of all time and does a dating rant about why you should not pay to use online dating sites.              ',
0050766,'Dr. John Holden ventures to London to attend a paranormal psychology symposium with the intention to expose devil cult leader Julian Karswell. Holden is a skeptic and does not believe in Karswell's power. Nonetheless, he accepts an invitation to stay at Karswell's estate, along with Joanna Harrington, niece of Holden's confidant who was electrocuted in a bizarre automobile accident. Karswell secretly slips a parchment into Holden's papers that might possibly be a death curse. Recurring strange events finally strike fear into Holden, who believes that his only hope is to pass the parchment back to Karswell to break the demonic curse.              ',
0073014,'At the beginning of WW2, Liviu, a Romanian count, and his wife Julia come to live on an uninhabited tropical island, where they hope to escape the war and their past. They bring with them all conceivable provisions and their servants, and live in luxury in a mansion-like tent on the beach. After a short time, a group of uninvited friends arrive. They decimate the supplies and, in the course of a frenzied shooting party, kill every living animal on the island before leaving, bringing most of the servants with them. The only people left on the island are Liviu and his wife, their friend Larson, and one servant, Eusebio. The expected supplies do not arrive, the party has no way of communicating with the outside world, and passion is rife between the one woman and three men on the island. As supplies run short, mistrust, greed and jealousy threaten their idyllic life style.              ',
0117500,'Stanley Goodspeed, who lives in Washington D.C., is a biochemist who works for the FBI. Soon after his fiancée Carla Pestalozzi announces that she is pregnant, Stanley gets a call from FBI director James Womack. Womack tells Stanley that San Francisco's Alcatraz Island has been taken hostage, along with 81 tourists, by marine General Francis Xavier Hummel who, for years, has been protesting the government's refusal to pay benefits to families of war veterans who died during covert military operations. The death of his wife Barbara Hummel on March 9, 1995 drove General Hummel over the edge, and now he's holding hostages in order to get his point across. Stanley is needed because General Hummel has stolen some VX gas warheads and has announced that he will launch them onto San Francisco unless his demands are met. Stanley knows how to disarm the bombs, but Stanley needs someone who knows Alcatraz well enough to get him inside. That man is former British intelligence agent John Patrick Mason, who has been in prison for the past 30 years without a trial because he was accused of stealing the private files of J. Edgar Hoover. In 1962, John became the only inmate ever to escape from Alcatraz, and he stayed out of Alcatraz long enough to father a daughter named Jade Angelou. Despite his extreme hatred of the FBI, John agrees to help Stanley. When John and Stanley are sent into Alcatraz with a Navy SEAL team, General Hummel's men kill the entire SEAL team, leaving Stanley and John to work on their own to rescue the hostages.              ',
0640403,'Hal lands a second job at an electronics store, while Malcolm is dumbfounded by their new babysitter, who's the same age as himself.        ',
0180797,'Carefully chronicling in great detail the early years of Hitler s life and the events that shaped him into the zealous leader of Germany. This documentary offers a critical insight into the stealthy rise of the Nazi party and how it s racist vision of the world slowly took hold in a disillusioned Germany.              ',
0056860,'The first of the five official American-International "Beach Party" movies. Anthropology Professor Robert Orwell Sutwell and his secretary Marianne are studying the sex habits of teenagers. The surfing teens led by Frankie and Dee Dee don't have much sex but they sing, battle the motorcycle rats and mice led by Eric Von Zipper and dance to Dick Dale and the Del Tones. Look for Big Daddy's surprise cameo.              ',
0031173,'Prior to the United States entry into World War II, Nazi spies try to steal American military secrets. Among those whose passions are roused is Kurt Schneider who was court-martialed and dishonorably discharged from the US Army. Schneider is not very bright and is easily swayed by the oratory of Dr. Karl Kassel, a prominent physician who is eventually made the head of the Nazi spy ring. When Schneider's contact is arrested in Scotland, the US military asks the FBI to root out the spies. Agent Edward Renard is put in charge of the case and they methodically arrest all who have been spying.              ',
2914030,'',
3891156,'Meltdown, a Zombie/Comedy utilizing a stylistic mix of Shaun of the Dead and Mad Max, is an extension of the short that won Jake Mulliken and Lucky4Productions RAW Artists' Pittsburgh Film Maker of the Year in November, 2013. The film follows Zeke (Robert McMurray), Callie (Alicia Marie Marcucci), Les (Seth Gontkovic) and Hunter (Jake Mulliken) on the eve of Hunter's 29th birthday as they share in a few drinks on a seemingly dull day in their hometown of Somerset. The day takes a turn for the worse as everyone they have ever known are suddenly transformed into aggressively murderous flesh eating freaks. The four comrades are forced to hack and slash their way through the reanimated corpses of their closest friends and loved ones, only to find themselves on the precipice of a post apocalyptic wasteland littered with monsters and the looming threat of their fellow survivors.              ',
0318010,'After returning home from a two week trial in Chicago, Rachel Bishop finds her sister Emily Bishop missing. She then finds her sister in what appears to be a well done snuff film where she appears to be murdered. Disregarding the FBI's warning, Rachel probes into her sisters disappearance. She further finds out her sister was working as a Dominatrix at an unusual underground adult establishment in Detroit called the Playground. Rachel soon finds herself involved with the Playground and on the killers hit list. The chase is on...              ',
0094072,'A high-school gym teacher has big plans for the summer, but is forced to cancel them to teach a "bonehead" English class for misfit goof-off students. Fortunately, his unconventional brand of teaching fun field trips begins to connect with them, and even inspires ardor in some.              ',
2005516,'',
3443150,'A documentary telling the story of 100 years of filmmaking and television production in the towns of Elstree and Borehamwood - the British Hollywood - with stories from members of the film crews who actually worked there.        ',
0407384,'A reckless youth is destined to become the greatest sorcerer that the mystical land of Earthsea has ever known. When the young wizard Ged discovers that he possesses infinite magical powers, he seeks to master the ancient arts. As he journeys to manhood, he will combat dragons, fall in love, cross death's threshold, and ultimately wield the power to reunite a kingdom.              ',
0101811,'This slow-paced gem is about the civilizing influence of Italy on beleaguered Londoners both male and female and has its own civilizing influence on the viewer. It's almost like taking a little mini-trip to Italy, a gorgeously filmed enchantment.              ',
1441952,'A visionary sheik believes his passion for the peaceful pastime of salmon fishing can enrich the lives of his people, and he dreams of bringing the sport to the not so fish-friendly desert. Willing to spare no expense, he instructs his representative to turn the dream into reality, an extraordinary feat that will require the involvement of Britain's leading fisheries expert who happens to think the project both absurd and unachievable. That is, until the Prime Minister's overzealous press secretary latches on to it as a 'good will' story. Now, this unlikely team will put it all on the line and embark on an upstream journey of faith and fish to prove the impossible, possible.              ',
0807086,'Following Ben's confession, Little Mo agonises over whether to talk to the police or not. Billy is worried when he sees his new wedding outfit but is willing to do whatever it takes to make Honey happy. Deano takes it on himself to make amends in the Fox household by doing some DIY, but he only manages to make things far worse.              ',
0091897,'The commander of a Texan fort in the Civil War refuses to surrender to the Northerners, and tries to buy the local Indian tribe chief's daughter. The sage man refuses, and the Southerners massacre the tribe and abduct the young squaw anyway. The noble squaw manages to escape, and hides out with a rough rancher, who dislikes Indians, but hates the Southerners more. The odd couple joins forces, and tactics, to exert ultimate vengeance on the men at the fort.              ',
2937696,'A group of college baseball players navigate their way through the freedoms and responsibilities of unsupervised adulthood.        ',
0126423,'Micky is a tough, loudmouth but lovable 12 year old who lives with his younger brother and sister at his grandmother's house. One day, a meteorite lands in his backyard and the kids believe that it was sent down to them by their dead parents (who they believe live up in the stars). The government ships away the rock and sends it to the local university. In the children's efforts to retrieve the meteor they believe is theirs, they meet a dorky scientist who finds a place in his heart for the kids. Meanwhile, Micky's parent's best friend, a drug addict (who had promised the parents to take care of the kids) owes drug dealers money and eventually has to hide out after barely escaping a hit.              ',
0099739,'Mason Storm, a 'do it alone' cop, is gunned down at home. The intruders kill his wife, and think they've killed both Mason and his son too. Mason is secretly taken to a hospital where he spends several years in a coma. His son meanwhile is growing up thinking his father is dead. When Mason wakes up, everyone is in danger - himself, his son, his best friend, his nurse - but most of all those who arranged for his death              ',
0115147,'Providing comedy/news in the tradition of TV Nation and SNL's Weekend Update, Comedy Central's Daily Show reports on the foibles and of the real world with a satirical edge. In addition to news stories, the Daily Show also has celebrities (and semi-celebrities) on for interviews with the host, Trevor Noah. Lampooning everything from televangelists to Charlton Heston ("I did not play a homo in Ben-Hur"), and shamelessly assigning faux-news epithets ("Newt Gingrich: Giant Toddler") Kilborn, Winstead, and the crew actually manage to report some real news from time to time.              ',
0265533,'So what is this film? Its style is mostly surreal or rather eclectic, something between the surreal past and the surreal future. An urban road-movie, an unrequited love story. Words that catalyzed our fantasy while making this film were: pizza, red, cheese, the eclipse, a 68' Mustang, sky-scraper, ocean, waves, palm trees, surf, beach, old-school, high-techno, art deco, perspective, chequered, surfpunk. A bit surreal, this comedy is based on the everyday desires and visions of the X Generation. Faces, stories, cool talk, friendship, love and dreams follow one another until the unavoidable happy ending.              ',
0095647,'Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his former Sheriff partner.              ',
4607678,'',
0100414,'The island of Ambon in Indonesia, 1945. During the War, the number of Australian POWs on the island had dropped from 1100 to less than 300 due to abuses by their Japanese captors. Capt. Cooper is the chief prosecutor. In a mass grave, the bodies of 300 executed servicemen have been unearthed. Cooper assumes that the massacre was ordered by Baron Takahashi, Japanese commander on Ambon. But the one potential witness has gone mad and is due to be shipped back to Australia. No captured airmen were found alive on the island at all, not even the four-man crew of a reconnaissance plane shot down late in the War. Takahashi is returned to the island in the custody of an American officer, Maj. Beckett. But there is little evidence with which to prosecute the Baron. Cooper thinks he could make a case for the missing airmen if only their bodies could be located. And why does Maj. Beckett appear interested in not seeing Takahashi convicted? Cooper gets a break when Lt. Tanaka, a communications officer and a Christian, surrenders himself...              ',
0155267,'Self-made billionaire Thomas Crown is bored of being able to buy everything he desires. Being irresistible to women, he also does not feel any challenge in that area. But there are a few things even he can't get, therefore Thomas Crown has a seldom hobby: He steals priceless masterpieces of Art. After the theft of a famous painting from Claude Monet, the only person suspecting Thomas Crown is Catherine Banning. Her job is to get the picture back, no matter how she accomplishes her mission. Unfortunately, Catherine gets involved too deeply with Thomas to keep a professional distance to the case. Fortunately, Thomas seems to fall for her, too.              ',
3468206,'In her opening monologue, host Chelsea Handler talks about pubic hair coming back into fashion. Chelsea and her round table panelists Moshe Kasher, Loni Love and Gary Valentine discuss highlights from last night's The 56th Annual Grammy Awards (2014), Justin Bieber going to Panama for vacation to get away from his recent criminal issues, the mayor of Sochi Russia stating that no gays live in his town, a new version of Google glasses that allows you to watch yourself having sex with your partner through your partner's eyes, and Brokeback Mountain (2005) being made into an Italian opera. And Chelsea chats with guest Andy Samberg about his role in the show Brooklyn Nine-Nine (2013) for which he won a Golden Globe Award which he feels he didn't deserve, the one and only acting class he ever took, having recently gotten married to musician Joanna Newsom and why she has kept her own last name professionally, being nominated for a Grammy Award, and his plan to attend this year's Super Bowl game.              ',
0118996,'The charismatic criminal Dobermann, who got his first gun when he was christened, leads a gang of brutal robbers. After a complex and brutal bank robbery, they are being hunted by the Paris police. The hunt is led by the sadistic cop Christini, who only has one goal: to catch Dobermann at any cost.              ',
0050064,'The show consisted of 40 episodes, half were live and half were on film. The shows, often involving murder, were designed to confuse and mystify the audience and dealt with their fears and suspicions.              ',
0038787,'Following the conviction of her German father for treason against the U.S., Alicia Huberman takes to drink and men. She is approached by a government agent (T.R. Devlin) who asks her to spy on a group of her father's Nazi friends operating out of Rio de Janeiro. A romance develops between Alicia and Devlin, but she starts to get too involved in her work.              ',
0226461,'A rich man who have two daughters one of his daughters married to poor man and he didn't approve that marriage then he broke and stay without any money so his daughter and her husband helped him through his friend when he find out he refused and decided to start working              ',
1441288,'After a comic introduction, we look closely at a shrimp. Eyes on stilts, color patterns, pinchered walking feet, a rostrum. We watch shrimp eat using a strong claw and a fine one; we watch digestion. After eating, shrimp clean themselves. The female lays eggs that cling to her feet. After three weeks, the eggs hatch explosively. Few larvae live to adulthood. We watch an adult shed its carapace with a final leap, leaving it vulnerable; other shrimp attack.              ',
0374546,'In the midst of the Korean wilderness, a Buddhist master patiently raises a young boy to grow up in wisdom and compassion, through experience and endless exercises. Once the pupil discovers his sexual lust, he seems lost to contemplative life and follows his first love, but soon fails to adapt to the modern world, gets in jail for a crime of passion and returns to the master in search of spiritual redemption and reconciliation with karma, at a high price of physical catharsis...              ',
3893980,'',
0020758,'Typical Amos 'n Andy storyline has the boys trying to make a go of their "open-air" taxi business while they get caught up in a society hassle, involving driving musicians to a fancy party. All the regular characters are here (or mentioned), including the famous Mystic Knights of the Sea. The only film appearance of radio's long-running characters.              ',
0096794,'Pete Sandich and buddy Al Yackey are daredevil aerial forest-fire fighters. Pete finds True Love with Dorinda but won't give up the job. When he takes one risk too many, Dorinda faces deep grief and cannot easily put her life back together.              ',
0253828,'Late 19th century in Alexandria. Two traditionally rival Turkish families, "Seferoglu"s and "Tellioglu"s are competing for the "Green Valley". The winner will be determined by Daver Bey, who has a beautiful young daughter, Leyla. Both families try to arrange a marriage between a man from their family and Leyla, so that Daver Bey will be inclined to give the green valley to his "relatives". Tellioglus, who are behind in the race, desperately find a final solution: They will fake their idiotic butler, Saban, as the highest ranked Ottoman soldier in Egypt: Tosun Pasha.              ',
4881190,'',
0086489,'Once upon a time, there were some people called the Rushers of Din. Each night as they slept, sweet dreams were delivered to them from sunny Frivoli, while nightmares came to them from the mysterious Murkworks. But the malevolent master of the Murk, Synonamess Botch, was not content. He wanted the Rushers to have non-stop nightmares. To do that, he would need to gain control of the Cosmic Clock. To accomplish this, he kidnaps the deliverers of the dreams, Greensleeves and the Figmen of Imagination, and then tricks Ralph, the All-Purpose Animal and his pal Mumford into stealing the mainspring from the Cosmic Clock. Realizing they've been tricked, Ralph and Mumford try to get the spring back and prevent Botch from unleashing his nightmare bombs. Along the way, they get help from their Fairy Godmother, Greensleeves' niece Flora Fauna, the junior varsity superhero Rod Rescueman, and Botch's own head nightmare writer, Scuzzbopper.              ',
0655412,'A grunge punk fights an evil corporation enforcing an evacuation of the Bronx in Escape from the Bronx (1983). Mike and the Bots have "Men's Night" on the SOL and Dr. Forester tries to come up with a way to boost the show's ratings.        ',
2667960,'Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.        ',
1189427,'When Henry's biggest arrest gets released from jail on a technicality, Shawn is hired to to fix it before his dad could take matters into his own hands but when Henry finds out, Psych has to do things "70's style" to make things right.        ',
1068652,'July 2006. Another war breaks out in Lebanon. The directors decide to follow a movie star, Catherine Deneuve and a friend, actor and artist Rabih Mroue;, on the roads of South Lebanon. Together, they will drive through the regions devastated by the conflict. It is the beginning of an unpredictable, unexpected adventure...              ',
0128453,'The agony and death of the Trail of Tears. A Cherokee elder, desperate to aid his people. Demons bursting into our world to destroy the entire tribe. And a great flood that washes the evil up into our modern world. The demons await the smell of the returning Cherokee's blood and soon sense the arrival of the elder's descendent. This triggers the demons' ability to possess human beings. The land that was once inhabited by the Cherokee tribe now traps six innocent victims who must unlock the riddles left behind by the Cherokee elder. Demonic possession consumes one victim after another as showers of blood drench the earth and shrieks of pain echo throughout the forest. The possessed are animalistic, frenzied killing machines, feeding on the warm meat of fresh kills. In the darkened fields, only bloodshed, violence, and terror grow now - and tonight the harvest begins.              ',
0100507,'Rocky Balboa is forced to retire after having permanent damage inflicted on him in the ring by the Russian boxer Ivan Drago. Returning home after the Drago bout, Balboa discovers that the fortune that he had acquired as heavyweight champ has been stolen and lost on the stockmarket by his accountant. His boxing days over, Rocky begins to coach an up-and-coming fighter named Tommy Gunn. Rocky cannot compete, however, with the high salaraies and glittering prizes being offered to Gunn by other managers in town.              ',
0020094,'Two escaped convicts (Laurel & Hardy) change clothes in the getaway car, but wind up wearing each other's pants. The rest of the film involves their trying to exchange pants, in alleys, in cabs and finally high above the street on the girders of a construction site.              ',
0078105,'A group of military officers, angered and frustrated by the corruption and repression of the current government, finally decide that for the good of the country they must overthrow the regime. However, the planned coup's leader, an infantry colonel, finds that in order to get the support he needs he must work with people he neither respects nor trusts, and soon comes to believe that their main opponent, the country's fearsome chief of the secret police, has planted a spy in their midst.              ',
