840,"0253621;""Sakar Sakir (1977)"";http://www.imdb.com/title/tt0253621/plotsummary"
841,"0074752;""King Lear (1976)"";http://www.imdb.com/title/tt0074752/plotsummary"
842,"0018217;""October (Ten Days that Shook the World) (1928)"";http://www.imdb.com/title/tt0018217/plotsummary"
843,"0112573;""Braveheart (1995)"";http://www.imdb.com/title/tt0112573/plotsummary"
844,"0114369;""Se7en (1995)"";http://www.imdb.com/title/tt0114369/plotsummary"
845,"0056592;""To Kill a Mockingbird (1962)"";http://www.imdb.com/title/tt0056592/plotsummary"
846,"0252591;""King of the Doormen (1976)"";http://www.imdb.com/title/tt0252591/plotsummary"
847,"0073486;""One Flew Over the Cuckoo's Nest (1975)"";http://www.imdb.com/title/tt0073486/plotsummary"
848,"0095327;""Grave of the Fireflies (1988)"";http://www.imdb.com/title/tt0095327/plotsummary"
849,"0044837;""Limelight (1952)"";http://www.imdb.com/title/tt0044837/plotsummary"
850,"1492090;""Planet Sheen (TV Series 2010– )"";http://www.imdb.com/title/tt1492090/plotsummary"
851,"0043724;""The Lady with a Lamp (1951)"";http://www.imdb.com/title/tt0043724/plotsummary"
852,"0125919;""Massage Parlor Wife (1975)"";http://www.imdb.com/title/tt0125919/plotsummary"
853,"0058946;""The Battle of Algiers (1966)"";http://www.imdb.com/title/tt0058946/plotsummary"
854,"0104774;""A Place in the World (1992)"";http://www.imdb.com/title/tt0104774/plotsummary"
855,"1210864;""&quot;American Dad!&quot; Escape from Pearl Bailey (TV Episode 2008)"";http://www.imdb.com/title/tt1210864/plotsummary"
856,"0032138;""The Wizard of Oz (1939)"";http://www.imdb.com/title/tt0032138/plotsummary"
857,"0041944;""Take Me Out to the Ball Game (1949)"";http://www.imdb.com/title/tt0041944/plotsummary"
858,"0245429;""Spirited Away (2001)"";http://www.imdb.com/title/tt0245429/plotsummary"
859,"0027113;""Tit for Tat (1935)"";http://www.imdb.com/title/tt0027113/plotsummary"
860,"0038787;""Notorious (1946)"";http://www.imdb.com/title/tt0038787/plotsummary"
861,"0066765;""And Now for Something Completely Different (1971)"";http://www.imdb.com/title/tt0066765/plotsummary"
862,"0086250;""Scarface (1983)"";http://www.imdb.com/title/tt0086250/plotsummary"
863,"0110912;""Pulp Fiction (1994)"";http://www.imdb.com/title/tt0110912/plotsummary"
864,"0019412;""Speedy (1928)"";http://www.imdb.com/title/tt0019412/plotsummary"
865,"0279362;""The Real Thing (2002)"";http://www.imdb.com/title/tt0279362/plotsummary"
866,"2253832;""&quot;Maltin on Movies&quot; The Dark Knight Rises (TV Episode 2012)"";http://www.imdb.com/title/tt2253832/plotsummary"
867,"0040506;""Key Largo (1948)"";http://www.imdb.com/title/tt0040506/plotsummary"
868,"0053604;""The Apartment (1960)"";http://www.imdb.com/title/tt0053604/plotsummary"
869,"2294629;""Frozen (2013)"";http://www.imdb.com/title/tt2294629/plotsummary"
870,"0472566;""Star Wreck: In the Pirkinning (Video 2005)"";http://www.imdb.com/title/tt0472566/plotsummary"
871,"1798188;""From Up on Poppy Hill (2011)"";http://www.imdb.com/title/tt1798188/plotsummary"
872,"0047396;""Rear Window (1954)"";http://www.imdb.com/title/tt0047396/plotsummary"
873,"0114709;""Toy Story (1995)"";http://www.imdb.com/title/tt0114709/plotsummary"
874,"3280916;""The Atticus Institute (2015)"";http://www.imdb.com/title/tt3280916/plotsummary"
875,"0120815;""Saving Private Ryan (1998)"";http://www.imdb.com/title/tt0120815/plotsummary"
876,"2597242;""At the Devil's Door (2014)"";http://www.imdb.com/title/tt2597242/plotsummary"
877,"0079470;""Life of Brian (1979)"";http://www.imdb.com/title/tt0079470/plotsummary"
878,"0046250;""Roman Holiday (1953)"";http://www.imdb.com/title/tt0046250/plotsummary"
879,"2191311;""&quot;Richard Roeper & the Movies&quot; RR's Oscar Predictions: Best Picture (TV Episode 2010)"";http://www.imdb.com/title/tt2191311/plotsummary"
880,"0385890;""My Big Fat Independent Movie (2005)"";http://www.imdb.com/title/tt0385890/plotsummary"
881,"0263206;""Christmas in South Park (Video 2000)"";http://www.imdb.com/title/tt0263206/plotsummary"
882,"0327597;""Coraline (2009)"";http://www.imdb.com/title/tt0327597/plotsummary"
883,"0072684;""Barry Lyndon (1975)"";http://www.imdb.com/title/tt0072684/plotsummary"
884,"0053472;""Breathless (1960)"";http://www.imdb.com/title/tt0053472/plotsummary"
885,"0027977;""Modern Times (1936)"";http://www.imdb.com/title/tt0027977/plotsummary"
886,"0030341;""The Lady Vanishes (1938)"";http://www.imdb.com/title/tt0030341/plotsummary"
887,"0031066;""Babes in Arms (1939)"";http://www.imdb.com/title/tt0031066/plotsummary"
888,"0045197;""The Story of Robin Hood and His Merrie Men (1952)"";http://www.imdb.com/title/tt0045197/plotsummary"
889,"0978762;""Mary and Max (2009)"";http://www.imdb.com/title/tt0978762/plotsummary"
890,"0118715;""The Big Lebowski (1998)"";http://www.imdb.com/title/tt0118715/plotsummary"
891,"1305806;""The Secret in Their Eyes (2009)"";http://www.imdb.com/title/tt1305806/plotsummary"
892,"1646971;""How to Train Your Dragon 2 (2014)"";http://www.imdb.com/title/tt1646971/plotsummary"
893,"0317219;""Cars (2006)"";http://www.imdb.com/title/tt0317219/plotsummary"
894,"0047478;""Seven Samurai (1954)"";http://www.imdb.com/title/tt0047478/plotsummary"
895,"0407887;""The Departed (2006)"";http://www.imdb.com/title/tt0407887/plotsummary"
896,"0425388;""Ramones Raw (2004)"";http://www.imdb.com/title/tt0425388/plotsummary"
897,"2207072;""Eyjafjallajökull (2013)"";http://www.imdb.com/title/tt2207072/plotsummary"
898,"1172570;""Bronson (2008)"";http://www.imdb.com/title/tt1172570/plotsummary"
899,"4838176;""&quot;Half in the Bag&quot; Terminator Genisys (TV Episode 2015)"";http://www.imdb.com/title/tt4838176/plotsummary"
900,"0202559;""A Room for Romeo Brass (1999)"";http://www.imdb.com/title/tt0202559/plotsummary"
901,"0092005;""Stand by Me (1986)"";http://www.imdb.com/title/tt0092005/plotsummary"
902,"0076759;""Star Wars: Episode IV - A New Hope (1977)"";http://www.imdb.com/title/tt0076759/plotsummary"
903,"1928501;""&quot;Special Collector's Edition&quot; El pacto de Berlín (TV Episode 2011)"";http://www.imdb.com/title/tt1928501/plotsummary"
904,"1025011;""AFI's 100 Years... 100 Movies: 10th Anniversary Edition (TV Movie 2007)"";http://www.imdb.com/title/tt1025011/plotsummary"
905,"1529235;""Welcome to the South (2010)"";http://www.imdb.com/title/tt1529235/plotsummary"
906,"0070735;""The Sting (1973)"";http://www.imdb.com/title/tt0070735/plotsummary"
907,"1110251;""Every Pixel Tells a Story (2002)"";http://www.imdb.com/title/tt1110251/plotsummary"
908,"0815467;""Munich: The International Cast (Video 2006)"";http://www.imdb.com/title/tt0815467/plotsummary"
909,"1366328;""The Orange British Academy Film Awards (2009)"";http://www.imdb.com/title/tt1366328/plotsummary"
910,"0095953;""Rain Man (1988)"";http://www.imdb.com/title/tt0095953/plotsummary"
911,"0058888;""Red Beard (1965)"";http://www.imdb.com/title/tt0058888/plotsummary"
912,"0106949;""Det forsømte forår (1993)"";http://www.imdb.com/title/tt0106949/plotsummary"
913,"0452643;""Love and Other Disasters (2006)"";http://www.imdb.com/title/tt0452643/plotsummary"
914,"0096639;""Lonesome Dove (TV Mini-Series 1989)"";http://www.imdb.com/title/tt0096639/plotsummary"
915,"0033870;""The Maltese Falcon (1941)"";http://www.imdb.com/title/tt0033870/plotsummary"
916,"0121765;""Star Wars: Episode II - Attack of the Clones (2002)"";http://www.imdb.com/title/tt0121765/plotsummary"
917,"2267968;""Kung Fu Panda 3 (2016)"";http://www.imdb.com/title/tt2267968/plotsummary"
918,"0117668;""Small Time (1996)"";http://www.imdb.com/title/tt0117668/plotsummary"
919,"0078723;""1941 (1979)"";http://www.imdb.com/title/tt0078723/plotsummary"
920,"0091785;""Pouvoir intime (1986)"";http://www.imdb.com/title/tt0091785/plotsummary"
921,"2562232;""Birdman or (The Unexpected Virtue of Ignorance) (2014)"";http://www.imdb.com/title/tt2562232/plotsummary"
922,"0157075;""The Suburbans (1999)"";http://www.imdb.com/title/tt0157075/plotsummary"
923,"0119038;""The Dinner Game (1998)"";http://www.imdb.com/title/tt0119038/plotsummary"
924,"0483703;""So Close, So Far (2005)"";http://www.imdb.com/title/tt0483703/plotsummary"
925,"0338013;""Eternal Sunshine of the Spotless Mind (2004)"";http://www.imdb.com/title/tt0338013/plotsummary"
926,"0053994;""Kidnapped (1960)"";http://www.imdb.com/title/tt0053994/plotsummary"
927,"0050569;""The Joker Is Wild (1957)"";http://www.imdb.com/title/tt0050569/plotsummary"
928,"0681198;""&quot;Quark&quot; Vanessa 38-24-36 (TV Episode 1978)"";http://www.imdb.com/title/tt0681198/plotsummary"
929,"0020094;""Liberty (1929)"";http://www.imdb.com/title/tt0020094/plotsummary"
930,"0045152;""Singin' in the Rain (1952)"";http://www.imdb.com/title/tt0045152/plotsummary"
931,"0441773;""Kung Fu Panda (2008)"";http://www.imdb.com/title/tt0441773/plotsummary"
932,"4844494;""&quot;The Paul Behragam Talk Show&quot; Plans for Balto 4 & 5 Part 2 (TV Episode 2015)"";http://www.imdb.com/title/tt4844494/plotsummary"
933,"0087469;""Indiana Jones and the Temple of Doom (1984)"";http://www.imdb.com/title/tt0087469/plotsummary"
